# Field minima and maxima
# Time         	field          	min            	location(min)  	processor      	max            	location(max)  	processor      
0.44696904     	alpha.water    	-1.04455313e-07	(8.30171598e-01 -1.18789540e-01 1.31818607e-01)	1	1.00001113e+00	(2.64113581e+00 -4.25000030e-01 7.49998737e-02)	2
0.44696904     	k              	3.73673948e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	7.56972008e+00	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44696904     	epsilon        	1.55320866e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.28399694e+02	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.4474034      	p              	-1.82990136e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.68632317e+04	(8.30162912e-01 -6.25004178e-03 0.00000000e+00)	1
0.4474034      	p_rgh          	-1.75995041e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.68632317e+04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1
0.4474034      	U              	(-4.39865268e+00 -4.02150408e-01 -1.89276600e-01)	(7.77793108e-01 -4.75217479e-01 2.50112695e-02)	1	(2.20822141e-01 2.49670115e-02 9.66954400e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.4474034      	alpha.water    	-5.61185740e-07	(8.30014952e-01 -1.18795042e-01 1.06396014e-01)	1	1.00001112e+00	(2.64113581e+00 -4.25000030e-01 7.49998737e-02)	2
0.4474034      	k              	3.73173171e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	7.47900996e+00	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.4474034      	epsilon        	1.55008450e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.25361019e+02	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44783777     	p              	-2.12657470e+03	(8.20298480e-01 -2.01500000e-01 6.44987325e-03)	1	1.66533958e+04	(8.30162912e-01 -6.25004178e-03 0.00000000e+00)	1
0.44783777     	p_rgh          	-2.06838076e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.66533958e+04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1
0.44783777     	U              	(-4.46341054e+00 -3.44335460e-01 -2.51939235e-01)	(7.66064056e-01 2.88400601e-01 1.25089560e-02)	1	(2.27101101e-01 2.54327976e-02 9.70704822e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.44783777     	alpha.water    	-7.02406438e-07	(8.30008193e-01 -1.31372293e-01 9.38077847e-02)	1	1.00001112e+00	(2.64113581e+00 -4.25000030e-01 7.49998737e-02)	2
0.44783777     	k              	3.72673546e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	7.35912571e+00	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44783777     	epsilon        	1.54696955e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.19202077e+02	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44827213     	p              	-2.44295111e+03	(8.20298480e-01 -2.01500000e-01 6.44987325e-03)	1	1.64105908e+04	(8.30162912e-01 -6.25004178e-03 0.00000000e+00)	1
0.44827213     	p_rgh          	-2.38375112e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.64105908e+04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1
0.44827213     	U              	(-4.45182276e+00 -3.21333543e-01 -2.42085343e-01)	(7.66064056e-01 2.88400601e-01 1.25089560e-02)	1	(2.33556903e-01 2.59060927e-02 9.74444491e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.44827213     	alpha.water    	-5.93315599e-07	(8.30034799e-01 -1.44049279e-01 1.06392920e-01)	1	1.00001112e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.44827213     	k              	3.72175116e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	7.21052530e+00	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44827213     	epsilon        	1.54386383e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.09923806e+02	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44869098     	p              	-2.77053116e+03	(8.20298480e-01 -2.01500000e-01 6.44987325e-03)	1	1.61335561e+04	(8.30162912e-01 -6.25004178e-03 0.00000000e+00)	1
0.44869098     	p_rgh          	-2.71062782e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.61335561e+04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1
0.44869098     	U              	(-4.44170932e+00 -3.01749636e-01 -2.29888360e-01)	(7.66064056e-01 2.88400601e-01 1.25089560e-02)	1	(2.39979581e-01 2.63602524e-02 9.77950075e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.44869098     	alpha.water    	-6.47348115e-07	(8.30014948e-01 1.18795035e-01 1.06396008e-01)	1	1.00001112e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.44869098     	k              	3.71695770e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	7.03929088e+00	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44869098     	epsilon        	1.54076762e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.97930680e+02	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44910984     	p              	-3.05133651e+03	(8.20298480e-01 -2.01500000e-01 6.44987325e-03)	1	1.57869783e+04	(8.30162912e-01 -6.25004178e-03 0.00000000e+00)	1
0.44910984     	p_rgh          	-2.99094699e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.57869783e+04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1
0.44910984     	U              	(-3.98416708e+00 -3.01344666e-01 -2.15133789e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.46560119e-01 2.68235927e-02 9.81447172e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.44910984     	alpha.water    	-1.11301050e-06	(8.30014948e-01 1.18795035e-01 1.06396008e-01)	1	1.00001112e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.44910984     	k              	3.71217661e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	6.84171708e+00	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44910984     	epsilon        	1.53779191e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.83035595e+02	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44952869     	p              	-3.30776287e+03	(8.20298480e-01 -2.01500000e-01 6.44987325e-03)	1	1.54821283e+04	(8.30162912e-01 -6.25004178e-03 0.00000000e+00)	1
0.44952869     	p_rgh          	-3.24706101e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.54821283e+04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1
0.44952869     	U              	(-4.00243173e+00 -2.92753180e-01 -2.23501628e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.53310574e-01 2.72995212e-02 9.84958131e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.44952869     	alpha.water    	-1.33241023e-06	(8.30009595e-01 -9.37566133e-02 1.06396090e-01)	1	1.00001111e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.44952869     	k              	3.70740766e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	6.66384688e+00	(8.42984319e-01 6.87614997e-02 1.44532972e-01)	1
0.44952869     	epsilon        	1.53482580e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.65559994e+02	(8.42270844e-01 6.87623651e-02 1.31818220e-01)	1
0.44994754     	p              	-3.55036353e+03	(8.20298480e-01 -2.01500000e-01 6.44987325e-03)	1	1.52595444e+04	(8.30162912e-01 -6.25004178e-03 0.00000000e+00)	1
0.44994754     	p_rgh          	-3.48951164e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.53701611e+04	(8.30034072e-01 -6.24999286e-03 1.87306854e-02)	1
0.44994754     	U              	(-4.02174373e+00 -2.86293756e-01 -2.32540257e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.60243501e-01 2.77895601e-02 9.88482009e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.44994754     	alpha.water    	-9.06170984e-07	(8.30014948e-01 1.18795035e-01 1.06396008e-01)	1	1.00001111e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.44994754     	k              	3.70264957e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	6.49191866e+00	(8.42984319e-01 6.87614997e-02 1.44532972e-01)	1
0.44994754     	epsilon        	1.53186911e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.46107997e+02	(8.42268588e-01 -5.62540596e-02 1.31818521e-01)	1
0.45036639     	p              	-3.79410080e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.51950518e+04	(8.30034072e-01 -6.24999286e-03 1.87306854e-02)	1
0.45036639     	p_rgh          	-3.71031388e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.53093187e+04	(8.30034072e-01 -6.24999286e-03 1.87306854e-02)	1
0.45036639     	U              	(-4.04208548e+00 -2.80874779e-01 -2.42007474e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.67478615e-01 2.83589278e-02 9.92293115e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45036639     	alpha.water    	-1.66800794e-07	(8.30034806e-01 1.44049292e-01 1.06392932e-01)	1	1.00001111e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45036639     	k              	3.69790138e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	6.29880216e+00	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45036639     	epsilon        	1.52892106e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.30423099e+02	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45078525     	p              	-4.02461546e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.48384015e+04	(8.30034072e-01 -6.24999286e-03 1.87306854e-02)	1
0.45078525     	p_rgh          	-3.90876448e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.49555730e+04	(8.30034072e-01 -6.24999286e-03 1.87306854e-02)	1
0.45078525     	U              	(-4.06301335e+00 -2.76420279e-01 -2.50600803e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.74942661e-01 2.89266309e-02 9.96147005e-01)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45078525     	alpha.water    	-4.14984635e-07	(8.30045235e-01 9.37566441e-02 1.19070637e-01)	1	1.00001111e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45078525     	k              	3.69316497e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	6.08527647e+00	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45078525     	epsilon        	1.52598102e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.13182637e+02	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45122404     	p              	-4.20764577e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.43416895e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45122404     	p_rgh          	-4.05590728e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.44617612e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45122404     	U              	(-4.08453568e+00 -2.72266316e-01 -2.59039628e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.82935388e-01 2.95235421e-02 1.00023123e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45122404     	alpha.water    	-1.10647304e-06	(8.30045237e-01 -9.37566436e-02 1.19070636e-01)	1	1.00001111e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45122404     	k              	3.68821719e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.84522252e+00	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45122404     	epsilon        	1.52305016e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.93346052e+02	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45166284     	p              	-4.41623444e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.38594963e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45166284     	p_rgh          	-4.23454738e+03	(8.21574092e-01 -2.08706470e-01 6.33959947e-03)	1	1.39823220e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45166284     	U              	(-4.10556823e+00 -2.69207109e-01 -2.66420510e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.91209673e-01 3.01023573e-02 1.00423023e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45166284     	alpha.water    	-1.89140926e-06	(8.30045237e-01 -9.37566436e-02 1.19070636e-01)	1	1.00001111e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45166284     	k              	3.68328391e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.59286197e+00	(8.45557925e-01 5.62705770e-02 1.69819888e-01)	1
0.45166284     	epsilon        	1.51999051e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.71982605e+02	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45210164     	p              	-4.59886247e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.33922464e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45210164     	p_rgh          	-4.41710058e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.35176718e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45210164     	U              	(-4.12577417e+00 -2.66958973e-01 -2.73670334e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(2.99689570e-01 3.06836483e-02 1.00810261e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45210164     	alpha.water    	-1.14887153e-06	(8.30045237e-01 -9.37566436e-02 1.19070636e-01)	1	1.00001111e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45210164     	k              	3.67836256e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.40201772e+00	(8.45557925e-01 5.62705770e-02 1.69819888e-01)	1
0.45210164     	epsilon        	1.51694187e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.49571017e+02	(8.42981853e-01 -5.62576344e-02 1.44532131e-01)	1
0.45256625     	p              	-4.72717899e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.28883111e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45256625     	p_rgh          	-4.54593759e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.30163226e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45256625     	U              	(-4.56694766e+00 -5.75661398e-01 -1.39594704e-01)	(7.41178839e-01 2.63141224e-01 1.25125511e-02)	1	(3.08762585e-01 3.13025061e-02 1.01217590e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45256625     	alpha.water    	-9.70120833e-07	(8.30056266e-01 -1.31364737e-01 1.19068657e-01)	1	1.00001110e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45256625     	k              	3.67317610e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	5.18683799e+00	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45256625     	epsilon        	1.51390264e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.26245289e+02	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45303086     	p              	-4.89548676e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.24868530e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45303086     	p_rgh          	-4.71481770e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.26172922e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45303086     	U              	(-4.16272732e+00 -2.62393541e-01 -2.85021614e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(3.18199986e-01 3.19218280e-02 1.01612432e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45303086     	alpha.water    	-8.26105135e-07	(8.30166576e-01 9.37566556e-02 1.31819478e-01)	1	1.00001110e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45303086     	k              	3.66801975e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.96379203e+00	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45303086     	epsilon        	1.51070188e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.08062884e+02	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45349547     	p              	-5.04675889e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.21860474e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45349547     	p_rgh          	-4.86671610e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.23187623e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45349547     	U              	(-4.17852121e+00 -2.64573163e-01 -2.86768398e-01)	(8.40610193e-01 -2.64580287e-01 8.76147531e-02)	1	(3.27980454e-01 3.25422715e-02 1.01993902e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45349547     	alpha.water    	-2.12992996e-06	(8.30166576e-01 9.37566556e-02 1.31819478e-01)	1	1.00001110e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45349547     	k              	3.66288989e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.73711189e+00	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45349547     	epsilon        	1.50752194e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.89540295e+02	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45396008     	p              	-5.17328621e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.18939805e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45396008     	p_rgh          	-4.99390300e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.20288240e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45396008     	U              	(-4.60295503e+00 -5.02402993e-01 -1.60518382e-01)	(7.41178839e-01 2.63141224e-01 1.25125511e-02)	1	(3.38097119e-01 3.31692723e-02 1.02369759e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45396008     	alpha.water    	-3.96940394e-06	(8.30166576e-01 9.37566556e-02 1.31819478e-01)	1	1.00001110e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45396008     	k              	3.65778852e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.51008387e+00	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45396008     	epsilon        	1.50436056e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.75467038e+02	(8.31531204e-01 6.87537802e-02 1.56649818e-01)	1
0.45442469     	p              	-5.28559412e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.15972263e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45442469     	p_rgh          	-5.10707585e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.17340540e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45442469     	U              	(-4.59187872e+00 -4.77045297e-01 -1.56906457e-01)	(7.41178839e-01 2.63141224e-01 1.25125511e-02)	1	(3.48558498e-01 3.38110608e-02 1.02738827e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45442469     	alpha.water    	-6.82671871e-07	(8.30171605e-01 1.18789529e-01 1.31818607e-01)	1	1.00001110e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45442469     	k              	3.65271281e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.28360695e+00	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.45442469     	epsilon        	1.50121893e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.64357588e+02	(8.31531204e-01 6.87537802e-02 1.56649818e-01)	1
0.4548893      	p              	-5.38469256e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.12910601e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.4548893      	p_rgh          	-5.20710176e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.14297296e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.4548893      	U              	(-2.96140876e+00 -3.37639696e-02 -1.93742885e-01)	(1.28069198e+00 -4.25097673e-01 1.25001101e-01)	3	(3.59478606e-01 3.44900945e-02 1.03115998e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.4548893      	alpha.water    	-3.55230235e-07	(8.30591275e-01 1.06263841e-01 1.44422173e-01)	1	1.00001109e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.4548893      	k              	3.64766533e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	4.06228134e+00	(8.45557925e-01 -5.62705908e-02 1.69819888e-01)	1
0.4548893      	epsilon        	1.49809528e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.52879771e+02	(8.31531204e-01 6.87537802e-02 1.56649818e-01)	1
0.45535391     	p              	-5.48441813e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.10142115e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45535391     	p_rgh          	-5.30741745e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.11545795e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45535391     	U              	(-4.45168748e+00 -5.53895117e-01 -8.13954119e-02)	(7.40871342e-01 2.88331612e-01 1.25135528e-02)	1	(3.70901024e-01 3.52150292e-02 1.03501335e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45535391     	alpha.water    	-1.04417763e-06	(8.30588350e-01 -8.12537880e-02 1.44422022e-01)	1	1.00001109e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45535391     	k              	3.64264490e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.84816808e+00	(8.45557925e-01 5.62705770e-02 1.69819888e-01)	1
0.45535391     	epsilon        	1.49499115e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.41040539e+02	(8.31531204e-01 6.87537802e-02 1.56649818e-01)	1
0.45581852     	p              	-5.56283992e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.07755235e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45581852     	p_rgh          	-5.38638606e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.09174398e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45581852     	U              	(-4.45411384e+00 -5.55368650e-01 -1.01197565e-01)	(7.40871342e-01 2.88331612e-01 1.25135528e-02)	1	(3.82831817e-01 3.59498824e-02 1.03884420e+00)	(8.78366000e-01 2.50628257e-02 4.24624498e-01)	0
0.45581852     	alpha.water    	-1.20663923e-06	(8.30588350e-01 -8.12537880e-02 1.44422022e-01)	1	1.00001109e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45581852     	k              	3.63764801e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.64167700e+00	(8.45557925e-01 5.62705770e-02 1.69819888e-01)	1
0.45581852     	epsilon        	1.49190579e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.29008429e+02	(8.31531204e-01 6.87537802e-02 1.56649818e-01)	1
0.45628312     	p              	-5.62329147e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.05613284e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45628312     	p_rgh          	-5.44731912e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.07046009e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45628312     	U              	(-4.46404427e+00 -5.59358431e-01 -1.25383994e-01)	(7.40871342e-01 2.88331612e-01 1.25135528e-02)	1	(7.18691651e-01 8.99365189e-01 1.23119158e+00)	(7.98534783e-01 -2.09168152e-01 1.68929726e-01)	1
0.45628312     	alpha.water    	-1.47108510e-07	(8.30600615e-01 -1.31332074e-01 1.44416763e-01)	1	1.00001109e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45628312     	k              	3.63267855e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.44017403e+00	(8.45557925e-01 5.62705770e-02 1.69819888e-01)	1
0.45628312     	epsilon        	1.48883700e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.17043005e+02	(8.31531204e-01 6.87537802e-02 1.56649818e-01)	1
0.45674773     	p              	-5.67402441e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.03797804e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45674773     	p_rgh          	-5.49848140e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.05241768e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45674773     	U              	(-4.48128058e+00 -5.61164100e-01 -1.56334289e-01)	(7.40871342e-01 2.88331612e-01 1.25135528e-02)	1	(6.94543130e-01 8.83862672e-01 1.26006908e+00)	(7.98534783e-01 -2.09168152e-01 1.68929726e-01)	1
0.45674773     	alpha.water    	-1.81098369e-08	(8.31529736e-01 6.25015963e-03 1.56649363e-01)	1	1.00001109e+00	(2.59079033e+00 -4.25000035e-01 7.49998502e-02)	2
0.45674773     	k              	3.62772910e-03	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	3.24872698e+00	(8.45553873e-01 6.25603170e-03 1.69818325e-01)	1
0.45674773     	epsilon        	1.48578715e-02	(6.57891131e-01 -6.25008746e-03 6.23600989e-03)	1	2.05447551e+02	(8.31531204e-01 6.87537802e-02 1.56649818e-01)	1
0.45721234     	p              	-5.72304412e+03	(8.19817516e-01 -2.01500000e-01 1.88264785e-02)	1	1.02315624e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45721234     	p_rgh          	-5.54789850e+03	(8.21142284e-01 -2.08535047e-01 1.87920637e-02)	1	1.03768665e+04	(8.30034071e-01 6.24999224e-03 1.87306826e-02)	1
0.45721234     	U              	(-4.49327883e+00 -5.51236211e-01 -1.97729076e-01)	(7.40871342e-01 2.88331612e-01 1.25135528e-02)	1	(6.66843453e-01 8.66199469e-01 1.29122451e+00)	(7.98534783e-01 -2.09168152e-01 1.68929726e-01)	1
